id,collection,title,page,stanza,line,text
13386,Mohn und Gedächtnis,Espenbaum,5,1,1,"Espenbaum, dein Laub blickt weiß ins Dunkel."
13386,Mohn und Gedächtnis,Espenbaum,5,1,2,Meiner Mutter Haar ward nimmer weiß.
13386,Mohn und Gedächtnis,Espenbaum,5,1,3,"Löwenzahn, so grün ist die Ukraine."
13386,Mohn und Gedächtnis,Espenbaum,5,1,4,Meine blonde Mutter kam nicht heim.
13386,Mohn und Gedächtnis,Espenbaum,5,1,5,"Regenwolke, säumst du an den Brunnen?"
13386,Mohn und Gedächtnis,Espenbaum,5,1,6,Meine leise Mutter weint für alle.
13386,Mohn und Gedächtnis,Espenbaum,5,1,7,"Runder Stern, du schlingst die goldne Schleife."
13395,Mohn und Gedächtnis,Erinnerung an Frankreich,9,1,1,"Du denk mit mir: der Himmel von Paris, die große Herbstzeitlose..."
13395,Mohn und Gedächtnis,Erinnerung an Frankreich,9,1,2,Wir kauften Herzen bei den Blumenmädchen:
13395,Mohn und Gedächtnis,Erinnerung an Frankreich,9,1,3,sie waren blau und blühten auf im Wasser.
13395,Mohn und Gedächtnis,Erinnerung an Frankreich,9,1,4,"Es fing zu regnen an in unserer Stube,"
13395,Mohn und Gedächtnis,Erinnerung an Frankreich,9,1,5,"und unser Nachbar kam, Monsieur Le Songe, ein hager Männlein."
13395,Mohn und Gedächtnis,Erinnerung an Frankreich,9,1,6,"Wir spielten Karten, ich verlor die Augensterne;"
13395,Mohn und Gedächtnis,Erinnerung an Frankreich,9,1,7,"du liehst dein Haar mir, ich verlors, er schlug uns nieder."
13395,Mohn und Gedächtnis,Erinnerung an Frankreich,9,1,8,"Er trat zur Tür hinaus, der Regen folgt' ihm."
13395,Mohn und Gedächtnis,Erinnerung an Frankreich,9,1,9,Wir waren tot und konnten atmen.
13403,Mohn und Gedächtnis,Auf Reisen,14,1,1,"Es ist eine Stunde, die macht dir den Staub zum Gefolge,"
13403,Mohn und Gedächtnis,Auf Reisen,14,1,2,"dein Haus in Paris zur Opferstatt deiner Hände,"
13403,Mohn und Gedächtnis,Auf Reisen,14,1,3,dein schwarzes Aug zum schwärzesten Auge.
13403,Mohn und Gedächtnis,Auf Reisen,14,1,4,"Es ist ein Gehöft, da hält ein Gespann für dein Herz."
13403,Mohn und Gedächtnis,Auf Reisen,14,1,5,"Dein Haar möchte wehen, wenn du fährst - das ist ihm verboten."
13403,Mohn und Gedächtnis,Auf Reisen,14,1,6,"Die bleiben und winken, wissen es nicht."
13405,Mohn und Gedächtnis,Ins Nebelhorn,15,1,1,"Mund im verborgenen Spiegel,"
13405,Mohn und Gedächtnis,Ins Nebelhorn,15,1,2,"Knie vor der Säule des Hochmuts,"
13405,Mohn und Gedächtnis,Ins Nebelhorn,15,1,3,Hand mit dem Gitterstab:
13405,Mohn und Gedächtnis,Ins Nebelhorn,15,1,4,"reicht euch das Dunkel,"
13405,Mohn und Gedächtnis,Ins Nebelhorn,15,1,5,"nennt meinen Namen,"
13405,Mohn und Gedächtnis,Ins Nebelhorn,15,1,6,führt mich vor ihn.
13410,Mohn und Gedächtnis,Kristall,16,1,1,"Nicht an meinen Lippen suche deinen Mund,"
13410,Mohn und Gedächtnis,Kristall,16,1,2,"nicht vorm Tor den Fremdling,"
13410,Mohn und Gedächtnis,Kristall,16,1,3,nicht im Aug die Träne.
13410,Mohn und Gedächtnis,Kristall,16,1,4,"Sieben Nächte höher wandert Rot zu Rot,"
13410,Mohn und Gedächtnis,Kristall,16,1,5,"sieben Herzen tiefer pocht die Hand ans Tor,"
13410,Mohn und Gedächtnis,Kristall,16,1,6,sieben Rosen später rauscht der Brunnen.
13414,Mohn und Gedächtnis,Die Krüge,18,1,1,Für Klaus Demus
13414,Mohn und Gedächtnis,Die Krüge,18,1,2,An den langen Tischen der Zeit
13414,Mohn und Gedächtnis,Die Krüge,18,1,3,zechen die Krüge Gottes.
13414,Mohn und Gedächtnis,Die Krüge,18,1,4,"Sie trinken die Augen der Sehenden leer und die Augen der Blinden,"
13414,Mohn und Gedächtnis,Die Krüge,18,1,5,"die Herzen der waltenden Schatten,"
13414,Mohn und Gedächtnis,Die Krüge,18,1,6,die hohle Wange des Abends.
13414,Mohn und Gedächtnis,Die Krüge,18,1,7,Sie sind die gewaltigsten Zecher:
13414,Mohn und Gedächtnis,Die Krüge,18,1,8,sie führen das Leere zum Mund wie das Volle
13414,Mohn und Gedächtnis,Die Krüge,18,1,9,und schäumen nicht über wie du oder ich.
13385,Mohn und Gedächtnis,Dein Haar überm Meer,5,1,1,Es schwebt auch dein Haar überm Meer mit dem goldnen Wacholder.
13385,Mohn und Gedächtnis,Dein Haar überm Meer,5,1,2,"Mit ihm wird es weiß, dann färb ich es steinblau:"
13385,Mohn und Gedächtnis,Dein Haar überm Meer,5,1,3,"die Farbe der Stadt, wo zuletzt ich geschleift ward gen Süde n..."
13385,Mohn und Gedächtnis,Dein Haar überm Meer,5,1,4,Mit Tauen banden sie mich und knüpften an jedes ein Segel
13385,Mohn und Gedächtnis,Dein Haar überm Meer,5,1,5,und spieen mich an aus nebligen Mäulern und sangen:
13385,Mohn und Gedächtnis,Dein Haar überm Meer,5,1,6,'O komm übers Meer!'
13385,Mohn und Gedächtnis,Dein Haar überm Meer,5,1,7,Ich aber malt als ein Kahn die Schwingen mir purpurn
13385,Mohn und Gedächtnis,Dein Haar überm Meer,5,1,8,"und röchelte selbst mir die Brise und stach, eh sie schliefen, in See."
13385,Mohn und Gedächtnis,Dein Haar überm Meer,5,1,9,"Ich sollte sie rot dir nun färben, die Locken, doch lieb ich sie steinblau:"
13385,Mohn und Gedächtnis,Dein Haar überm Meer,5,1,10,"O Augen der Stadt, wo ich stürzte und südwärts geschleift ward!"
13385,Mohn und Gedächtnis,Dein Haar überm Meer,5,1,11,Mit dem goldnen Wacholder schwebt auch dein Haar überm Meer.
13422,Mohn und Gedächtnis,Augen,20,1,1,Augen:
13422,Mohn und Gedächtnis,Augen,20,1,2,"schimmernd vom Regen, der strömte,"
13422,Mohn und Gedächtnis,Augen,20,1,3,als Gott mir zu trinken befahl.
13422,Mohn und Gedächtnis,Augen,20,1,4,Augen:
13422,Mohn und Gedächtnis,Augen,20,1,5,"Gold, das die Nacht in die Hände mir zählt',"
13422,Mohn und Gedächtnis,Augen,20,1,6,als ich Nesseln pflückt'
13422,Mohn und Gedächtnis,Augen,20,1,7,und die Schatten der Sprüche reutet'.
13422,Mohn und Gedächtnis,Augen,20,1,8,Augen:
13422,Mohn und Gedächtnis,Augen,20,1,9,"Abend, der über mir aufg lomm, als ich aufriß das Tor"
13422,Mohn und Gedächtnis,Augen,20,1,10,und durchwintert vom Eis mein er Schläfen
13422,Mohn und Gedächtnis,Augen,20,1,11,durch die Weiler der Ewigkeit sprengt'.
13433,Von Schwelle zu Schwelle,Ich hörte sagen,27,1,1,"Ich hörte sagen, es sei"
13433,Von Schwelle zu Schwelle,Ich hörte sagen,27,1,2,im Wasser ein Stein und ein Kr eis
13433,Von Schwelle zu Schwelle,Ich hörte sagen,27,1,3,"und über dem Wasser ein Wort,"
13433,Von Schwelle zu Schwelle,Ich hörte sagen,27,1,4,das den Kreis um den Stei nlegt.
13433,Von Schwelle zu Schwelle,Ich hörte sagen,27,1,5,"Ich sah meine Pappel hinab gehn zum Wasser,"
13433,Von Schwelle zu Schwelle,Ich hörte sagen,27,1,6,"ich sah, wie ihr Arm hinunterg riff in die Tiefe,"
13433,Von Schwelle zu Schwelle,Ich hörte sagen,27,1,7,ich sah ihre Wurzeln gen Himmel um Nacht flehn.
13433,Von Schwelle zu Schwelle,Ich hörte sagen,27,1,8,"Ich eilt ihr nicht nach,"
13433,Von Schwelle zu Schwelle,Ich hörte sagen,27,1,9,"ich las nur vom Boden auf je ne Krume,"
13433,Von Schwelle zu Schwelle,Ich hörte sagen,27,1,10,"die deines Auges Gestalt hat und Adel,"
13433,Von Schwelle zu Schwelle,Ich hörte sagen,27,1,11,ich nahm dir die Kette der Sprü che vom Hals
13433,Von Schwelle zu Schwelle,Ich hörte sagen,27,1,12,"und säumte mit ihr den Tisch, wo die Krume nun lag."
13433,Von Schwelle zu Schwelle,Ich hörte sagen,27,1,13,Und sah meine Pappel nicht mehr.
13435,Von Schwelle zu Schwelle,Leuchten,27,1,1,Schweigenden Leibes
13435,Von Schwelle zu Schwelle,Leuchten,27,1,2,"liegst du im Sand neben mir,"
13435,Von Schwelle zu Schwelle,Leuchten,27,1,3,Übersternte.
13442,Von Schwelle zu Schwelle,Zwiegestalt,30,1,1,"Laß dein Aug in der Kammer sein eine Kerze,"
13442,Von Schwelle zu Schwelle,Zwiegestalt,30,1,2,"den Blick einen Docht,"
13442,Von Schwelle zu Schwelle,Zwiegestalt,30,1,3,"laß mich blind genug sein,"
13442,Von Schwelle zu Schwelle,Zwiegestalt,30,1,4,ihn zu entzünden.
13442,Von Schwelle zu Schwelle,Zwiegestalt,30,1,5,Nein.
13442,Von Schwelle zu Schwelle,Zwiegestalt,30,1,6,Laß anderes sein.
13442,Von Schwelle zu Schwelle,Zwiegestalt,30,1,7,"Tritt vor dein Haus,"
13442,Von Schwelle zu Schwelle,Zwiegestalt,30,1,8,"schirr deinen scheckigen Traum an,"
13442,Von Schwelle zu Schwelle,Zwiegestalt,30,1,9,laß seine Hufe reden
13442,Von Schwelle zu Schwelle,Zwiegestalt,30,1,10,"zum Schnee, den du fortbliest"
13442,Von Schwelle zu Schwelle,Zwiegestalt,30,1,11,vom First meiner Seele.
13447,Von Schwelle zu Schwelle,Bretonischer Strand,32,1,1,"Versammelt ist, was wir sahen,"
13447,Von Schwelle zu Schwelle,Bretonischer Strand,32,1,2,zum Abschied von dir und von mir:
13447,Von Schwelle zu Schwelle,Bretonischer Strand,32,1,3,"das Meer, das uns Nächte an Land warf,"
13447,Von Schwelle zu Schwelle,Bretonischer Strand,32,1,4,"der Sand, der sie mit uns durchflogen,"
13447,Von Schwelle zu Schwelle,Bretonischer Strand,32,1,5,"das rostrote Heidekraut droben,"
13447,Von Schwelle zu Schwelle,Bretonischer Strand,32,1,6,darin die Welt uns geschah.
13451,Von Schwelle zu Schwelle,Grabschrift für François,34,1,1,Die beiden Türe der Welt
13451,Von Schwelle zu Schwelle,Grabschrift für François,34,1,2,stehen offen:
13451,Von Schwelle zu Schwelle,Grabschrift für François,34,1,3,geöffnet von dir
13451,Von Schwelle zu Schwelle,Grabschrift für François,34,1,4,in der Zwienacht.
13451,Von Schwelle zu Schwelle,Grabschrift für François,34,1,5,Wir hören sie schlagen und schlagen
13451,Von Schwelle zu Schwelle,Grabschrift für François,34,1,6,"und tragen das ungewisse,"
13451,Von Schwelle zu Schwelle,Grabschrift für François,34,1,7,und tragen das Grün in dein Immer.
13451,Von Schwelle zu Schwelle,Grabschrift für François,34,1,8,Okto ber 1953
13455,Von Schwelle zu Schwelle,Auch heute abend,35,1,1,"Voll er,"
13455,Von Schwelle zu Schwelle,Auch heute abend,35,1,2,da Schnee auch auf dieses
13455,Von Schwelle zu Schwelle,Auch heute abend,35,1,3,"sonnendurchschwommene Meer fiel,"
13455,Von Schwelle zu Schwelle,Auch heute abend,35,1,4,"blüht das Eis in den Körben,"
13455,Von Schwelle zu Schwelle,Auch heute abend,35,1,5,die du zur Stadt trägst.
13455,Von Schwelle zu Schwelle,Auch heute abend,35,1,6,Sand
13455,Von Schwelle zu Schwelle,Auch heute abend,35,1,7,"heischst du dafür,"
13455,Von Schwelle zu Schwelle,Auch heute abend,35,1,8,denn die letzte
13455,Von Schwelle zu Schwelle,Auch heute abend,35,1,9,Rose daheim
13455,Von Schwelle zu Schwelle,Auch heute abend,35,1,10,will auch heut abend gespeist sein
13455,Von Schwelle zu Schwelle,Auch heute abend,35,1,11,aus rieselnder Stunde.
13462,Von Schwelle zu Schwelle,Die Halde,40,1,1,"Neben mir lebst d u, gleich mir:"
13462,Von Schwelle zu Schwelle,Die Halde,40,1,2,als ein Stein
13462,Von Schwelle zu Schwelle,Die Halde,40,1,3,in der eingesunkenen Wange der Nacht.
13462,Von Schwelle zu Schwelle,Die Halde,40,1,4,"O diese Halde, Geliebte,"
13462,Von Schwelle zu Schwelle,Die Halde,40,1,5,"wo wir pausenlos rollen,"
13462,Von Schwelle zu Schwelle,Die Halde,40,1,6,"wir Steine,"
13462,Von Schwelle zu Schwelle,Die Halde,40,1,7,von Rinnsal zu Rinnsal.
13462,Von Schwelle zu Schwelle,Die Halde,40,1,8,Runder von Mal zu Mal.
13462,Von Schwelle zu Schwelle,Die Halde,40,1,9,Ähnlicher. Frem der.
13462,Von Schwelle zu Schwelle,Die Halde,40,1,10,"O dieses trunkene Aug,"
13462,Von Schwelle zu Schwelle,Die Halde,40,1,11,das hier umherirrt wie wir
13462,Von Schwelle zu Schwelle,Die Halde,40,1,12,und uns zuweilen
13462,Von Schwelle zu Schwelle,Die Halde,40,1,13,staunend in eins schaut.
13467,Von Schwelle zu Schwelle,Auge der Zeit,42,1,1,Dies ist das Auge der Zeit:
13467,Von Schwelle zu Schwelle,Auge der Zeit,42,1,2,es blickt scheel
13467,Von Schwelle zu Schwelle,Auge der Zeit,42,1,3,unter siebenfarbener Braue.
13467,Von Schwelle zu Schwelle,Auge der Zeit,42,1,4,"Sein Lid wird von Feuern gewaschen,"
13472,Von Schwelle zu Schwelle,Wir sehen dich,45,1,1,"Wir sehen dich, Himmel, wir sehn dich."
13472,Von Schwelle zu Schwelle,Wir sehen dich,45,1,2,Pocke um Pock e
13472,Von Schwelle zu Schwelle,Wir sehen dich,45,1,3,"treibst du hervor,"
13472,Von Schwelle zu Schwelle,Wir sehen dich,45,1,4,Pustel um Pustel.
13472,Von Schwelle zu Schwelle,Wir sehen dich,45,1,5,So mehrst du die Ewigkeit.
13472,Von Schwelle zu Schwelle,Wir sehen dich,45,1,6,"Wir sehen dich, Erde, wir sehn dich."
13472,Von Schwelle zu Schwelle,Wir sehen dich,45,1,7,Seele um Seele
13472,Von Schwelle zu Schwelle,Wir sehen dich,45,1,8,"setzest du aus,"
13472,Von Schwelle zu Schwelle,Wir sehen dich,45,1,9,Schatten um Schatten.
13472,Von Schwelle zu Schwelle,Wir sehen dich,45,1,10,So atmen die Bränd eder Zeit.
13481,Sprachgitter,Zuversicht,54,1,1,"Es wird noch ein Aug sein,"
13481,Sprachgitter,Zuversicht,54,1,2,"ein fremdes, neben"
13481,Sprachgitter,Zuversicht,54,1,3,dem unsern: stum m
13481,Sprachgitter,Zuversicht,54,1,4,unter steinernem Lid.
13481,Sprachgitter,Zuversicht,54,1,5,"Kommt, bohrt euren Stollen!"
13481,Sprachgitter,Zuversicht,54,1,6,"Es wird eine Wimper sein,"
13481,Sprachgitter,Zuversicht,54,1,7,"einwärts gekehrt im Geste in,"
13481,Sprachgitter,Zuversicht,54,1,8,"von Ungeweintem ve rstählt,"
13481,Sprachgitter,Zuversicht,54,1,9,die feinste der Spindeln.
13481,Sprachgitter,Zuversicht,54,1,10,"Vor euch tut sie das Werk,"
13481,Sprachgitter,Zuversicht,54,1,11,"als gäb es, weil Ste in ist, noch Brüder."
13483,Sprachgitter,Unter ein Bild,55,1,1,Rabenüberschwärmte Weizenwoge.
13483,Sprachgitter,Unter ein Bild,55,1,2,Welchen Himmels Blau? Des untern? Obern?
13483,Sprachgitter,Unter ein Bild,55,1,3,"Später Pfeil, der von der Seele schnellte."
13483,Sprachgitter,Unter ein Bild,55,1,4,Stärkres Schwirren. Näh're s Glühen. Beide Welten.
13423,Mohn und Gedächtnis,Die Ewigkeit,195,1,1,DIE EWIGKEIT altert: in
13423,Mohn und Gedächtnis,Die Ewigkeit,195,1,2,Cerveteri die
13423,Mohn und Gedächtnis,Die Ewigkeit,195,1,3,Asphodelen
13423,Mohn und Gedächtnis,Die Ewigkeit,195,1,4,fragen einander weiß.
13423,Mohn und Gedächtnis,Die Ewigkeit,195,1,5,"Mit mummelnder Ke lle,"
13423,Mohn und Gedächtnis,Die Ewigkeit,195,1,6,"aus den Totenk esseln,"
13423,Mohn und Gedächtnis,Die Ewigkeit,195,1,7,"übern Stein, übern Stein,"
13423,Mohn und Gedächtnis,Die Ewigkeit,195,1,8,löffeln sie Suppen
13423,Mohn und Gedächtnis,Die Ewigkeit,195,1,9,in alle Betten
13423,Mohn und Gedächtnis,Die Ewigkeit,195,1,10,und Lager.
13377,Mohn und Gedächtnis,Todesfuge,13,1,1,Schwarze Milch der Frühe wir trinken sie abends
13377,Mohn und Gedächtnis,Todesfuge,13,1,2,wir trinken sie mittags und morgens wir trinken sie nachts
13377,Mohn und Gedächtnis,Todesfuge,13,1,3,wir trinken und trinken
13377,Mohn und Gedächtnis,Todesfuge,13,1,4,wir schaufeln ein Grab in den Lüften da liegt man nicht eng
13377,Mohn und Gedächtnis,Todesfuge,13,1,5,Ein Mann wohnt im Haus der spielt mit den Schlangen der
13377,Mohn und Gedächtnis,Todesfuge,13,1,6,schreibt der schreibt wenn es du nkelt nach Deutschland dein goldenes Haar Margarete
13377,Mohn und Gedächtnis,Todesfuge,13,1,7,er schreibt es und tritt vor das Haus und es blitzen die Sterne er pfeift seine Rüden herbei
13377,Mohn und Gedächtnis,Todesfuge,13,1,8,er pfeift seine Juden hervor läßt schaufeln ein Grab in der Erde
13377,Mohn und Gedächtnis,Todesfuge,13,1,9,er befiehlt uns spielt nun zum Tanz
13377,Mohn und Gedächtnis,Todesfuge,13,1,10,Schwarze Milch der Frühe wir trinken dich nachts
13377,Mohn und Gedächtnis,Todesfuge,13,1,11,wir trinken dich morgens und mittags wir trinken dich abends
13377,Mohn und Gedächtnis,Todesfuge,13,1,12,wir trinken und trinken
13377,Mohn und Gedächtnis,Todesfuge,13,1,13,Ein Mann wohnt im Haus und spielt mit den Schlangen der schreibt
13377,Mohn und Gedächtnis,Todesfuge,13,1,14,der schreibt wenn es dunkelt nach Deutschland dein goldenes Haar Margarete
13421,Mohn und Gedächtnis,Der Reisekamerad,20,1,1,Deiner Mutter Seele schwebt voraus.
13421,Mohn und Gedächtnis,Der Reisekamerad,20,1,2,"Deiner Mutter Seele hilft die Nacht umschiffen, Riff um Riff."
13421,Mohn und Gedächtnis,Der Reisekamerad,20,1,3,Deiner Mutter Seele peitscht die Haie vor dir her.
13421,Mohn und Gedächtnis,Der Reisekamerad,20,1,4,Dieses Wort is tdeiner Mutter Mündel.
13421,Mohn und Gedächtnis,Der Reisekamerad,20,1,5,"Deiner Mutter Mündel teilt dein Lager, Stein um Stein."
13421,Mohn und Gedächtnis,Der Reisekamerad,20,1,6,Deiner Mutter Mündel bückt sich nach der Krume Lichts.
13469,Von Schwelle zu Schwelle,Welchen der Steine du hebst,43,1,1,"Welchen der Steine du hebst du entblößt,"
13469,Von Schwelle zu Schwelle,Welchen der Steine du hebst,43,1,2,die des Schutzes der Steine bedürfen:
13469,Von Schwelle zu Schwelle,Welchen der Steine du hebst,43,1,3,"nackt,"
13469,Von Schwelle zu Schwelle,Welchen der Steine du hebst,43,1,4,erneuern sie nun die Verflechtung.
13469,Von Schwelle zu Schwelle,Welchen der Steine du hebst,43,1,5,Welche nder Bäume du fällst du zimmerst
13469,Von Schwelle zu Schwelle,Welchen der Steine du hebst,43,1,6,"die Bettstatt, darauf"
13469,Von Schwelle zu Schwelle,Welchen der Steine du hebst,43,1,7,"die Seelen sich abermals stauen,"
13469,Von Schwelle zu Schwelle,Welchen der Steine du hebst,43,1,8,als schütterte nicht
13469,Von Schwelle zu Schwelle,Welchen der Steine du hebst,43,1,9,auch dieser
13469,Von Schwelle zu Schwelle,Welchen der Steine du hebst,43,1,10,Äon.
13486,Sprachgitter,Heute und morgen,56,1,1,"So steh ich, steinern, zur"
13486,Sprachgitter,Heute und morgen,56,1,2,"Ferne, in die ich dich führte:"
13486,Sprachgitter,Heute und morgen,56,1,3,Von Flugsand
13486,Sprachgitter,Heute und morgen,56,1,4,ausgewaschen die beiden
13486,Sprachgitter,Heute und morgen,56,1,5,Höhlen am untern Stirnsaum.
13486,Sprachgitter,Heute und morgen,56,1,6,Eräugtes
13486,Sprachgitter,Heute und morgen,56,1,7,Dunkel darin.
13486,Sprachgitter,Heute und morgen,56,1,8,Durchpocht
13486,Sprachgitter,Heute und morgen,56,1,9,von schweigsam geschwungenen Hämmern
13486,Sprachgitter,Heute und morgen,56,1,10,"die Stelle,"
13486,Sprachgitter,Heute und morgen,56,1,11,wo mich das Flügelaug streifte.
13486,Sprachgitter,Heute und morgen,56,1,12,"Dahinter,"
13486,Sprachgitter,Heute und morgen,56,1,13,"ausgespart in der Wand,"
13486,Sprachgitter,Heute und morgen,56,1,14,"die Stufe,"
13486,Sprachgitter,Heute und morgen,56,1,15,drauf das Erinnerte hockt.
13486,Sprachgitter,Heute und morgen,56,1,16,Hierher
13486,Sprachgitter,Heute und morgen,56,1,17,"sickert, von Nächten beschenkt,"
13486,Sprachgitter,Heute und morgen,56,1,18,"eine Stimme,"
13486,Sprachgitter,Heute und morgen,56,1,19,aus der du den Trunk schöpfst.
13479,Sprachgitter,Engführung,72,1,1,Verbracht ins Gelände
13479,Sprachgitter,Engführung,72,1,2,*
13479,Sprachgitter,Engführung,72,1,3,VERBRACHT ins
13479,Sprachgitter,Engführung,72,1,4,Gelände
13479,Sprachgitter,Engführung,72,1,5,mit der untrüglichen Spur:
13479,Sprachgitter,Engführung,72,1,6,"Gras, auseinandergeschrieben. Die Steine, weiß,"
13479,Sprachgitter,Engführung,72,1,7,mit den Schatten der Halme:
13479,Sprachgitter,Engführung,72,1,8,Lies nicht mehr - schau!
13479,Sprachgitter,Engführung,72,1,9,Schau nicht mehr - geh!
13479,Sprachgitter,Engführung,72,1,10,"Geh, deine Stunde"
13479,Sprachgitter,Engführung,72,1,11,"hat keine Schwestern, du bist bist zuhause. Ein Rad, langsam,"
13479,Sprachgitter,Engführung,72,1,12,"rollt aus sich selber, die Sp eichen"
13479,Sprachgitter,Engführung,72,1,13,"klettern,"
13479,Sprachgitter,Engführung,72,1,14,"klettern auf schwärzlichem Feld, die Nacht"
13479,Sprachgitter,Engführung,72,1,15,"braucht keine Sterne, nirgends"
13479,Sprachgitter,Engführung,72,1,16,fragt es nach dir.
13479,Sprachgitter,Engführung,72,1,17,*
13479,Sprachgitter,Engführung,72,1,18,Nirg ends
13479,Sprachgitter,Engführung,72,1,19,fragt es nach dir
13479,Sprachgitter,Engführung,72,1,20,"Der Ort, wo sie lagen, er hat"
13479,Sprachgitter,Engführung,72,1,21,einen Namen - er hat
13479,Sprachgitter,Engführung,72,1,22,keinen. Sie lagen nicht dort. Etwas
13479,Sprachgitter,Engführung,72,1,23,lag zwischen ihnen. Sie
13479,Sprachgitter,Engführung,72,1,24,sahn nicht hindurch.
13479,Sprachgitter,Engführung,72,1,25,"Sahn nicht, nein,"
13479,Sprachgitter,Engführung,72,1,26,redeten von
13479,Sprachgitter,Engführung,72,1,27,Worten. Keines
13479,Sprachgitter,Engführung,72,1,28,"erwachte, der"
13479,Sprachgitter,Engführung,72,1,29,Schlaf
13479,Sprachgitter,Engführung,72,1,30,kam über sie.
13479,Sprachgitter,Engführung,72,1,31,*
13429,Mohn und Gedächtnis,Landschaft,346,1,1,Es steht gekrümmt ein Birkenstamm:
13429,Mohn und Gedächtnis,Landschaft,346,1,2,gekrümmte weiße Kreide.
13429,Mohn und Gedächtnis,Landschaft,346,1,3,Drei Wolken links. Ein Berge skamm.
13429,Mohn und Gedächtnis,Landschaft,346,1,4,"Und Heide, Hei de, Heide."
13429,Mohn und Gedächtnis,Landschaft,346,1,5,Dann Wald auf einmal. Föhrenwald.
13429,Mohn und Gedächtnis,Landschaft,346,1,6,Weiß Birken. Wieder Föhren.
13429,Mohn und Gedächtnis,Landschaft,346,1,7,Hoch oben Raben. Ob sie bald
13429,Mohn und Gedächtnis,Landschaft,346,1,8,die Sterne kommen hören?
13429,Mohn und Gedächtnis,Landschaft,346,1,9,"Ein Teich, verdunkelt... Häuser? Licht?"
13429,Mohn und Gedächtnis,Landschaft,346,1,10,Kam nicht ei n Dorf vorüber?
13429,Mohn und Gedächtnis,Landschaft,346,1,11,Wer hier wohl tröstend Tr äume spricht?
13429,Mohn und Gedächtnis,Landschaft,346,1,12,Und Föhren wieder. Trüber..
13429,Mohn und Gedächtnis,Landschaft,346,1,13,"Zwei Mühlen noch, ein Spiel dem Wind;"
13429,Mohn und Gedächtnis,Landschaft,346,1,14,mit langen Armen beide.
13429,Mohn und Gedächtnis,Landschaft,346,1,15,- Ob hier die Winde Schlummer sind? Und Nacht. Und endlos: Heide...
13484,Sprachgitter,Heimkehr,346,1,1,Keine
13484,Sprachgitter,Heimkehr,346,1,2,verheimlichte Stimme sei
13484,Sprachgitter,Heimkehr,346,1,3,entdeckt.
13484,Sprachgitter,Heimkehr,346,1,4,Keine.
13484,Sprachgitter,Heimkehr,346,1,5,Wie sonst bli ebe
13484,Sprachgitter,Heimkehr,346,1,6,das Leben vergrößert vor mir
13484,Sprachgitter,Heimkehr,346,1,7,und verklärt?
13484,Sprachgitter,Heimkehr,346,1,8,Freunden
13484,Sprachgitter,Heimkehr,346,1,9,- daheim werden keine sein ist schon ein Blick
13484,Sprachgitter,Heimkehr,346,1,10,genug
13484,Sprachgitter,Heimkehr,346,1,11,und der Mutter
13484,Sprachgitter,Heimkehr,346,1,12,"der Wink viell eicht meiner Astern Die weiter forschen,"
13484,Sprachgitter,Heimkehr,346,1,13,"horchen nur ob nicht der Tod,"
13500,Sprachgitter,In Mundhöhe,65,1,1,"In Mundhöhe, fühlbar:"
13500,Sprachgitter,In Mundhöhe,65,1,2,Finstergewächs.
13500,Sprachgitter,In Mundhöhe,65,1,3,"(Brauchst es, Licht, nicht zu suchen, bleibst"
13500,Sprachgitter,In Mundhöhe,65,1,4,"das Schneegarn, hältst"
13500,Sprachgitter,In Mundhöhe,65,1,5,deine Beute.
13500,Sprachgitter,In Mundhöhe,65,1,6,Beides gilt:
13500,Sprachgitter,In Mundhöhe,65,1,7,Berührt und Unberührt.
13500,Sprachgitter,In Mundhöhe,65,1,8,"Beides spricht mit der Schuld von der Liebe,"
13500,Sprachgitter,In Mundhöhe,65,1,9,beides will dasein und sterben.)
13500,Sprachgitter,In Mundhöhe,65,1,10,"Blattnarben, Knospen, Ge wimper,"
13500,Sprachgitter,In Mundhöhe,65,1,11,"Äugendes, tagfremd."
13500,Sprachgitter,In Mundhöhe,65,1,12,"Schelfe, wahr un doffen."
13500,Sprachgitter,In Mundhöhe,65,1,13,Lippe wußte. Lippe weiß.
13500,Sprachgitter,In Mundhöhe,65,1,14,Lippe schweigt es zu Ende.
13513,Die Niemandsrose,Das Wort vom Zur-Tiefe-Gehn,89,1,1,"DAS WORT VO M ZUR-TIEFE-GEHN,"
13513,Die Niemandsrose,Das Wort vom Zur-Tiefe-Gehn,89,1,2,das wir gelesen haben.
13513,Die Niemandsrose,Das Wort vom Zur-Tiefe-Gehn,89,1,3,"Die Jahre, die Worte seither."
13513,Die Niemandsrose,Das Wort vom Zur-Tiefe-Gehn,89,1,4,Wir sind es noch immer.
13513,Die Niemandsrose,Das Wort vom Zur-Tiefe-Gehn,89,1,5,"Weißt du, der Rau mist unendlich,"
13513,Die Niemandsrose,Das Wort vom Zur-Tiefe-Gehn,89,1,6,"weißt du, du brauchst nicht zu fliegen,"
13513,Die Niemandsrose,Das Wort vom Zur-Tiefe-Gehn,89,1,7,"weißt du, was sich in dein Aug schr ieb,"
13513,Die Niemandsrose,Das Wort vom Zur-Tiefe-Gehn,89,1,8,vertieft uns die Tiefe.
13514,Die Niemandsrose,Bei Wein und Verlorenheit,89,1,1,"Bei Wein und Verlorenheit, bei"
13514,Die Niemandsrose,Bei Wein und Verlorenheit,89,1,2,beider Neige:
